abundance,num_val
-2.975,0.0
-2.9250000000000003,0.0
-2.8750000000000004,0.0
-2.8250000000000006,0.0
-2.775000000000001,0.0
-2.725000000000001,0.0
-2.675000000000001,0.0
-2.6250000000000013,0.0
-2.5750000000000015,0.0
-2.5250000000000017,0.0
-2.475000000000002,0.0
-2.425000000000002,0.0
-2.375000000000002,0.0
-2.3250000000000024,0.0
-2.2750000000000026,0.0
-2.2250000000000028,83805.68
-2.175000000000003,293434.0
-2.125000000000003,418949.38
-2.0750000000000033,795911.25
-2.0250000000000035,1172933.4
-1.9750000000000036,2262116.5
-1.9250000000000038,3812318.5
-1.875000000000004,5571941.0
-1.8250000000000042,8759927.0
-1.7750000000000044,12488902.0
-1.7250000000000045,25787094.0
-1.6750000000000047,50643504.0
-1.6250000000000049,89846280.0
-1.575000000000005,124020100.0
-1.5250000000000052,147474580.0
-1.4750000000000054,125524480.0
-1.4250000000000056,75971080.0
-1.3750000000000058,74320400.0
-1.325000000000006,92693440.0
-1.2750000000000061,111147680.0
-1.2250000000000063,109919200.0
-1.1750000000000065,84441840.0
-1.1250000000000067,44800400.0
-1.0750000000000068,14674880.0
-1.025000000000007,3653440.0
-0.9750000000000072,1487520.0
-0.9250000000000074,445040.0
-0.8750000000000075,403840.0
-0.8250000000000077,134080.0
-0.7750000000000079,47920.0
-0.7250000000000081,44640.0
-0.6750000000000083,181120.0
-0.6250000000000084,0.0
-0.5750000000000086,105040.0
-0.5250000000000088,52320.0
-0.47500000000000897,0.0
-0.42500000000000915,0.0
-0.3750000000000093,0.0
-0.3250000000000095,47840.0
-0.2750000000000097,0.0
-0.22500000000000986,46000.0
-0.17500000000001004,0.0
-0.12500000000001021,0.0
-0.07500000000001039,0.0
