,abundance,fit_val
0,-2.975,9.830407324217638e-111
1,-2.9250000000000003,2.458859102363841e-105
2,-2.8750000000000004,4.621682346113969e-100
3,-2.8250000000000006,6.527860432506585e-95
4,-2.7750000000000012,6.928607303473636e-90
5,-2.725000000000001,5.526184150105806e-85
6,-2.6750000000000007,3.312142987921577e-80
7,-2.6250000000000013,1.49175368961343e-75
8,-2.575000000000001,5.048815294992658e-71
9,-2.5250000000000017,1.284062502625126e-66
10,-2.475000000000002,2.4540712277420295e-62
11,-2.425000000000002,3.5244591588608295e-58
12,-2.375000000000002,3.803663769873239e-54
13,-2.3250000000000024,3.0847223228183064e-50
14,-2.2750000000000026,1.879898284245714e-46
15,-2.2250000000000028,8.609084005290135e-43
16,-2.1750000000000034,2.962673947422503e-39
17,-2.125000000000003,7.661522657283282e-36
18,-2.0750000000000037,1.4888489564281365e-32
19,-2.0250000000000035,2.1741550385625644e-29
20,-1.975000000000004,2.3858036496450444e-26
21,-1.925000000000004,1.967357139734623e-23
22,-1.8750000000000042,1.219090737962315e-20
23,-1.825000000000004,5.6766638344116925e-18
24,-1.7750000000000044,1.9863448112145683e-15
25,-1.7250000000000043,5.223004773529979e-13
26,-1.6750000000000047,1.0320257277745691e-10
27,-1.6250000000000049,1.5323745987574934e-08
28,-1.5750000000000048,1.7097935853107246e-06
29,-1.5250000000000052,0.00014335958703885212
30,-1.4750000000000054,0.009032627863442024
31,-1.4250000000000056,0.42766707235492635
32,-1.3750000000000058,15.216046544657011
33,-1.3250000000000057,406.8198743633194
34,-1.275000000000006,8173.476409234442
35,-1.2250000000000063,123400.177515978
36,-1.1750000000000065,1400003.3480093342
37,-1.1250000000000069,11935666.704794858
38,-1.0750000000000068,76466041.89665696
39,-1.0250000000000072,368124614.03110594
40,-0.9750000000000072,1331758330.1636581
41,-0.9250000000000074,3620431259.5305834
42,-0.8750000000000075,7396044387.336573
43,-0.8250000000000077,11353846819.558989
44,-0.7750000000000079,13097574312.858406
45,-0.7250000000000081,9827934154.613424
46,-0.6750000000000083,3023723044.892903
47,-0.6250000000000084,930297345.136826
48,-0.5750000000000086,286221038.6068214
49,-0.5250000000000088,88060536.0957131
50,-0.475000000000009,27093249.522153
51,-0.4250000000000092,8335676.822042166
52,-0.3750000000000093,2564605.918707429
53,-0.3250000000000095,789042.5287214813
54,-0.2750000000000097,242761.70759403709
55,-0.22500000000000986,74689.56935624848
56,-0.17500000000001004,22979.45514516914
57,-0.1250000000000102,7070.00138466677
58,-0.07500000000001039,2175.2003806625557
59,-0.02500000000001057,669.2356109428864
60,0.024999999999989253,205.90116981207876
61,0.07499999999998908,63.348828180633944
62,0.1249999999999889,19.49029252977106
63,0.17499999999998872,5.996504020767005
64,0.22499999999998851,1.8449215380502673
65,0.2749999999999884,0.5676199782029656
66,0.3249999999999882,0.17463747536690935
67,0.374999999999988,0.05373004646362645
68,0.42499999999998783,0.016530918618229615
69,0.4749999999999877,0.0050860047282394695
70,0.5249999999999875,0.001564791690834936
71,0.5749999999999873,0.0004814334957477784
72,0.6249999999999871,0.00014812080878589967
73,0.6749999999999869,4.557176471759904e-05
74,0.7249999999999868,1.4020891166467296e-05
75,0.7749999999999866,4.313754148432234e-06
76,0.8249999999999864,1.3271962981654688e-06
77,0.8749999999999862,4.0833342681438977e-07
78,0.924999999999986,1.2563038917788984e-07
