,abundance,fit_val
0,-0.975,2.966227391164167e-75
1,-0.925,8.001019039599564e-69
2,-0.8749999999999999,1.207514647074821e-62
3,-0.8249999999999998,1.0196373876725653e-56
4,-0.7749999999999998,4.8173182294018264e-51
5,-0.7249999999999998,1.2734185209550699e-45
6,-0.6749999999999997,1.8834028718394394e-40
7,-0.6249999999999997,1.5585528556028398e-35
8,-0.5749999999999996,7.216158816260039e-31
9,-0.5249999999999996,1.8693768967032546e-26
10,-0.4749999999999995,2.709529600940803e-22
11,-0.4249999999999995,2.1973395340804372e-18
12,-0.37499999999999933,9.970264499260494e-15
13,-0.3249999999999994,2.5311765055999706e-11
14,-0.27499999999999936,3.5953768877829845e-08
15,-0.2249999999999993,2.8574106204611316e-05
16,-0.17499999999999927,0.012705949577315946
17,-0.12499999999999922,3.1611699227651666
18,-0.07499999999999918,440.0426743612874
19,-0.02499999999999913,34272.674032722556
20,0.02500000000000091,1493507.562520217
21,0.07500000000000095,36414395.29308354
22,0.125000000000001,496758170.91152185
23,0.17500000000000104,3791605782.8431015
24,0.2250000000000011,16192263973.866741
25,0.27500000000000113,38689954081.0533
26,0.3250000000000012,51724356215.25856
27,0.3750000000000012,38689954081.0533
28,0.4250000000000013,16192263973.866716
29,0.4750000000000013,3791605782.8431015
30,0.5250000000000014,359953898.00195485
31,0.5750000000000014,236091574.74895236
32,0.6250000000000014,154851029.47027248
33,0.6750000000000015,101565849.41034453
34,0.7250000000000015,66616423.55064306
35,0.7750000000000016,43693307.469416834
36,0.8250000000000016,28658174.904356115
37,0.8750000000000017,18796722.802995168
38,0.9250000000000016,12328656.284351656
39,0.9750000000000018,8086290.752421136
40,1.0250000000000017,5303748.975116337
41,1.0750000000000015,3478696.7291060127
42,1.125000000000002,2281656.049309419
43,1.175000000000002,1496524.3402198364
44,1.225000000000002,981561.2224060968
45,1.275000000000002,643800.0421629101
46,1.3250000000000022,422264.53615695494
47,1.3750000000000022,276960.74373777106
48,1.425000000000002,181656.86910365522
49,1.475000000000002,119147.63676323186
50,1.5250000000000024,78148.21105478005
51,1.5750000000000024,51256.93683038337
52,1.6250000000000022,33619.11344832023
53,1.6750000000000025,22050.572253101396
54,1.7250000000000023,14462.836369456409
55,1.7750000000000026,9486.08650373007
56,1.8250000000000024,6221.866503743927
57,1.8750000000000024,4080.8844379806883
58,1.9250000000000027,2676.6273088842077
