abundance,num_val
-2.975,0.0
-2.9250000000000003,0.0
-2.8750000000000004,0.0
-2.8250000000000006,0.0
-2.775000000000001,0.0
-2.725000000000001,0.0
-2.675000000000001,0.0
-2.6250000000000013,0.0
-2.5750000000000015,0.0
-2.5250000000000017,41887.184
-2.475000000000002,83877.44
-2.425000000000002,125710.6
-2.375000000000002,41881.992
-2.3250000000000024,293316.06
-2.2750000000000026,293317.66
-2.2250000000000028,461231.4
-2.175000000000003,879934.2
-2.125000000000003,1005817.5
-2.0750000000000033,1215245.9
-2.0250000000000035,1508181.2
-1.9750000000000036,3227307.5
-1.9250000000000038,5867603.5
-1.875000000000004,9136362.0
-1.8250000000000042,12160605.0
-1.7750000000000044,17951580.0
-1.7250000000000045,30171450.0
-1.6750000000000047,51687660.0
-1.6250000000000049,71471310.0
-1.575000000000005,81599600.0
-1.5250000000000052,75922440.0
-1.4750000000000054,62178920.0
-1.4250000000000056,39037280.0
-1.3750000000000058,21460920.0
-1.325000000000006,9214680.0
-1.2750000000000061,4884200.0
-1.2250000000000063,3215800.0
-1.1750000000000065,2416920.0
-1.1250000000000067,1432160.0
-1.0750000000000068,989720.0
-1.025000000000007,483200.0
-0.9750000000000072,434240.0
-0.9250000000000074,281120.0
-0.8750000000000075,183120.0
-0.8250000000000077,212280.0
-0.7750000000000079,90800.0
-0.7250000000000081,45000.0
-0.6750000000000083,0.0
-0.6250000000000084,153480.0
-0.5750000000000086,0.0
-0.5250000000000088,0.0
-0.47500000000000897,0.0
-0.42500000000000915,45240.0
-0.3750000000000093,52400.0
-0.3250000000000095,46960.0
-0.2750000000000097,99640.0
-0.22500000000000986,0.0
-0.17500000000001004,49200.0
-0.12500000000001021,51240.0
-0.07500000000001039,90640.0
-0.02500000000001057,0.0
0.024999999999989253,0.0
0.07499999999998908,67120.0
0.1249999999999889,0.0
0.17499999999998872,71880.0
0.22499999999998854,0.0
0.27499999999998836,0.0
0.3249999999999882,0.0
0.374999999999988,0.0
0.42499999999998783,0.0
0.47499999999998765,0.0
0.5249999999999875,0.0
0.5749999999999873,0.0
0.6249999999999871,0.0
0.6749999999999869,0.0
0.7249999999999868,0.0
0.7749999999999866,0.0
0.8249999999999864,0.0
0.8749999999999862,0.0
0.9249999999999861,0.0
