,abundance,fit_val
0,-2.975,2.3124565021892574e-09
1,-2.9250000000000003,3.452481308478004e-08
2,-2.8750000000000004,4.67192745099285e-07
3,-2.8250000000000006,5.730174328240608e-06
4,-2.7750000000000012,6.370104686114587e-05
5,-2.725000000000001,0.0006418481516939571
6,-2.6750000000000007,0.0058617192071682015
7,-2.6250000000000013,0.04852043846884137
8,-2.575000000000001,0.36402517004714235
9,-2.5250000000000017,2.475398368688605
10,-2.475000000000002,15.256881665606382
11,-2.425000000000002,85.23018784322053
12,-2.375000000000002,431.5470019581054
13,-2.3250000000000024,1980.476768833783
14,-2.2750000000000026,8237.935580262614
15,-2.2250000000000028,31058.03828364441
16,-2.1750000000000034,106129.6277186816
17,-2.125000000000003,328704.95520368667
18,-2.0750000000000037,922747.4459034239
19,-2.0250000000000035,2347828.8930604123
20,-1.975000000000004,5414483.372673168
21,-1.925000000000004,11317606.66540694
22,-1.8750000000000042,21441697.200926844
23,-1.825000000000004,36818891.68892186
24,-1.7750000000000044,57304569.53563957
25,-1.7250000000000043,80837856.28625537
26,-1.6750000000000047,103358765.14515848
27,-1.6250000000000049,119780694.3886936
28,-1.5750000000000048,125815263.4198266
29,-1.5250000000000052,119780694.38869372
30,-1.4750000000000054,80069854.25820228
31,-1.4250000000000056,33977339.71967264
32,-1.3750000000000058,14418155.560808737
33,-1.3250000000000057,6118289.76284792
34,-1.275000000000006,2596273.113040964
35,-1.2250000000000063,1101718.6728275903
36,-1.1750000000000065,467510.150592478
37,-1.1250000000000069,198386.16363472122
38,-1.0750000000000068,84184.41796787661
39,-1.0250000000000072,35723.33926290939
40,-0.9750000000000072,15159.063861199023
41,-0.9250000000000074,6432.6913969799
42,-0.8750000000000075,2729.68825698358
43,-0.8250000000000077,1158.3328843992654
44,-0.7750000000000079,491.53417707976405
45,-0.7250000000000081,208.58066838254612
46,-0.6750000000000083,88.51041748791691
47,-0.6250000000000084,37.55906079233234
48,-0.5750000000000086,15.93804534697506
49,-0.5250000000000088,6.763249243284902
50,-0.475000000000009,2.8699592284367124
51,-0.4250000000000092,1.217856340436821
52,-0.3750000000000093,0.5167927304493667
53,-0.3250000000000095,0.21929903994219577
54,-0.2750000000000097,0.09305871790756705
55,-0.22500000000000986,0.039489114867455766
56,-0.17500000000001004,0.01675705649162307
57,-0.1250000000000102,0.007110793523884759
58,-0.07500000000001039,0.003017438329016703
