,abundance,fit_val
0,-1.975,3.6097670891877816e-81
1,-1.925,9.092697371881218e-77
2,-1.875,1.7833408304332084e-72
3,-1.825,2.7233535737638358e-68
4,-1.775,3.2381858182008556e-64
5,-1.7249999999999996,2.9979719397850025e-60
6,-1.6749999999999998,2.161132632993287e-56
7,-1.6249999999999996,1.2130070894751975e-52
8,-1.5749999999999995,5.30118935713314e-49
9,-1.5249999999999997,1.8038954203790103e-45
10,-1.4749999999999996,4.7794448535363687e-42
11,-1.4249999999999994,9.85987965735065e-39
12,-1.3749999999999996,1.583776278691163e-35
13,-1.3249999999999993,1.9808159024272908e-32
14,-1.2749999999999997,1.928956590498725e-29
15,-1.2249999999999992,1.4626110663689548e-26
16,-1.1749999999999994,8.635019370086653e-24
17,-1.1249999999999991,3.969408885567826e-21
18,-1.0749999999999993,1.4207459257474367e-18
19,-1.024999999999999,3.9594518084224784e-16
20,-0.9749999999999992,8.591752617457592e-14
21,-0.9249999999999989,1.4516319779843197e-11
22,-0.874999999999999,1.9096745039375843e-09
23,-0.824999999999999,1.9560963080533237e-07
24,-0.7749999999999989,1.5600882907269623e-05
25,-0.7249999999999989,0.0009688045760330951
26,-0.6749999999999988,0.046843705940621795
27,-0.6249999999999988,1.7635767754584057
28,-0.5749999999999987,51.697025559129166
29,-0.5249999999999987,1179.9532528601837
30,-0.4749999999999986,20969.694712483204
31,-0.4249999999999986,290166.6355440026
32,-0.37499999999999856,3126301.801138339
33,-0.3249999999999985,26226623.87004408
34,-0.2749999999999985,171309692.37746623
35,-0.2249999999999984,871263545.1464801
36,-0.17499999999999838,3450207469.14999
37,-0.12499999999999832,10638219316.214186
38,-0.07499999999999829,25539990313.416965
39,-0.024999999999998246,47741996580.23984
40,0.025000000000001688,69487787964.43718
41,0.07500000000000172,78748892847.02998
42,0.125000000000002,69487787964.4371
43,0.17500000000000204,47741996580.23967
44,0.22500000000000187,42727762061.559746
45,0.2750000000000019,34096876683.547554
46,0.3250000000000022,27209405395.44392
47,0.3750000000000022,21713183551.81923
48,0.4250000000000021,17327182755.4871
49,0.4750000000000021,13827141539.403355
50,0.5250000000000024,11034098609.605091
51,0.5750000000000024,8805242340.185286
52,0.6250000000000022,7026608644.0355425
53,0.6750000000000023,5607253852.753815
54,0.7250000000000025,4474604658.096487
55,0.7750000000000026,3570747351.919089
56,0.8250000000000024,2849466629.0052085
57,0.8750000000000024,2273882543.2302055
58,0.9250000000000028,1814564791.801816
