,abundance,fit_val
0,-1.975,1.1236477443648583e-76
1,-1.925,4.274047009608991e-68
2,-1.875,5.569372307122321e-60
3,-1.825,2.4861713279783857e-52
4,-1.775,3.802013917823653e-45
5,-1.7249999999999996,1.9918388424523144e-38
6,-1.6749999999999998,3.5748064942540003e-32
7,-1.6249999999999996,2.1979040304320094e-26
8,-1.5749999999999995,4.6293792290698e-21
9,-1.5249999999999997,3.340370489161236e-16
10,-1.4749999999999996,8.257039531527929e-12
11,-1.4249999999999994,6.99216930596349e-08
12,-1.3749999999999996,0.000202841752242915
13,-1.3249999999999993,0.20158611614372374
14,-1.2749999999999997,68.63122138712411
15,-1.2249999999999992,8004.6193463609525
16,-1.1749999999999994,319828.739703647
17,-1.1249999999999991,4377761.881372113
18,-1.0749999999999993,20527905.04840094
19,-1.024999999999999,32975771.96352659
20,-0.9749999999999992,18146929.762552146
21,-0.9249999999999989,5054333.976659257
22,-0.874999999999999,1407747.3314703335
23,-0.824999999999999,392089.7507789376
24,-0.7749999999999989,109205.94145635514
25,-0.7249999999999989,30416.346322943744
26,-0.6749999999999988,8471.64642600507
27,-0.6249999999999988,2359.5468175317264
28,-0.5749999999999987,657.1876237697891
29,-0.5249999999999987,183.04174751996578
30,-0.4749999999999986,50.98130293899045
31,-0.4249999999999986,14.199456050722079
32,-0.37499999999999856,3.95487248291148
33,-0.3249999999999985,1.101522220303295
34,-0.2749999999999985,0.3067990705299964
35,-0.2249999999999984,0.08545054102690067
36,-0.17499999999999838,0.0237999253034769
37,-0.12499999999999832,0.006628822212755319
38,-0.07499999999999829,0.0018462782285244847
39,-0.024999999999998246,0.0005142306110675789
40,0.025000000000001688,0.00014322495779537349
41,0.07500000000000172,3.989141854643626e-05
42,0.125000000000002,1.1110670222158395e-05
43,0.17500000000000204,3.094575156354931e-06
44,0.22500000000000187,8.619097864349048e-07
45,0.2750000000000019,2.400615407341731e-07
46,0.3250000000000022,6.6862616304702e-08
47,0.3750000000000022,1.862276416887728e-08
48,0.4250000000000021,5.186864715391524e-09
49,0.4750000000000021,1.4446601660099016e-09
50,0.5250000000000024,4.023708173962281e-10
51,0.5750000000000024,1.120694530806356e-10
52,0.6250000000000022,3.121389964378307e-11
53,0.6750000000000023,8.693783222722869e-12
54,0.7250000000000025,2.4214169836594217e-12
55,0.7750000000000026,6.744198766573313e-13
56,0.8250000000000024,1.878413231177973e-13
57,0.8750000000000024,5.231809424942614e-14
58,0.9250000000000028,1.457178293072015e-14
