abundance,num_val
-1.975,0.0
-1.9249999999999998,0.0
-1.875,0.0
-1.8249999999999997,0.0
-1.775,0.0
-1.7249999999999996,0.0
-1.6749999999999998,0.0
-1.6249999999999996,0.0
-1.5749999999999997,0.0
-1.5249999999999995,0.0
-1.4749999999999996,0.0
-1.4249999999999994,0.0
-1.3749999999999996,141411.55
-1.3249999999999993,0.0
-1.2749999999999995,709382.6
-1.2249999999999992,141633.83
-1.1749999999999994,1699653.8
-1.1249999999999991,2406588.8
-1.0749999999999993,5522037.0
-1.024999999999999,8074237.5
-0.9749999999999991,18133748.0
-0.924999999999999,29750892.0
-0.874999999999999,46739016.0
-0.824999999999999,75510740.0
-0.7749999999999989,112559780.0
-0.7249999999999989,165228670.0
-0.6749999999999988,250567150.0
-0.6249999999999988,400167260.0
-0.5749999999999987,668126660.0
-0.5249999999999987,1187230000.0
-0.47499999999999865,2240552700.0
-0.4249999999999986,3264647000.0
-0.37499999999999856,3918373000.0
-0.3249999999999985,4988791000.0
-0.27499999999999847,8376284000.0
-0.22499999999999842,13800020000.0
-0.17499999999999838,17475074000.0
-0.12499999999999833,19560684000.0
-0.07499999999999829,25598812000.0
-0.024999999999998246,33606584000.0
0.025000000000001688,31903324000.0
0.07500000000000173,24528660000.0
0.125000000000002,33064837000.0
0.17500000000000204,25683395000.0
0.22500000000000187,17294910000.0
0.2750000000000019,14025032000.0
0.3250000000000022,10965074000.0
0.3750000000000022,5169705000.0
0.42500000000000204,1972285400.0
0.4750000000000021,133099520.0
0.5250000000000024,11386880.0
0.5750000000000024,4382720.0
0.6250000000000022,1167360.0
0.6750000000000023,0.0
0.7250000000000025,0.0
0.7750000000000026,0.0
0.8250000000000024,0.0
0.8750000000000024,0.0
0.9250000000000027,0.0
