,abundance,fit_val
0,-1.975,1.8342559795907964e-44
1,-1.925,1.249050974289972e-41
2,-1.875,7.147439845353997e-39
3,-1.825,3.4369323417254265e-36
4,-1.775,1.3888060005678093e-33
5,-1.7249999999999996,4.715875305455239e-31
6,-1.6749999999999998,1.3456532654543558e-28
7,-1.6249999999999996,3.226667045182452e-26
8,-1.5749999999999995,6.50167512531861e-24
9,-1.5249999999999997,1.1008965325546488e-21
10,-1.4749999999999996,1.566454808654443e-19
11,-1.4249999999999994,1.8730068433126353e-17
12,-1.3749999999999996,1.881962587118896e-15
13,-1.3249999999999993,1.5890323339499096e-13
14,-1.2749999999999997,1.1274690028329967e-11
15,-1.2249999999999992,6.722435046225108e-10
16,-1.1749999999999994,3.3682067822891147e-08
17,-1.1249999999999991,1.4181461977174153e-06
18,-1.0749999999999993,5.017569436311626e-05
19,-1.024999999999999,0.0014918182134220196
20,-0.9749999999999992,0.03727250197608977
21,-0.9249999999999989,0.782548593635737
22,-0.874999999999999,13.806519531610961
23,-0.824999999999999,204.69500046582294
24,-0.7749999999999989,2550.2360861540333
25,-0.7249999999999989,26699.533023570115
26,-0.6749999999999988,234896.78457818247
27,-0.6249999999999988,1736603.2350571223
28,-0.5749999999999987,10788827.939765643
29,-0.5249999999999987,56324592.17210093
30,-0.4749999999999986,247099560.0256383
31,-0.4249999999999986,910953095.4042478
32,-0.37499999999999856,2822085629.079801
33,-0.3249999999999985,7346736878.359746
34,-0.2749999999999985,16071962567.393827
35,-0.2249999999999984,29545644365.259663
36,-0.17499999999999838,45642365797.35896
37,-0.12499999999999832,59250627756.96385
38,-0.07499999999999829,64635020707.86041
39,-0.024999999999998246,59250627756.96385
40,0.025000000000001688,45642365797.359
41,0.07500000000000172,29545644365.259686
42,0.125000000000002,39726432895.86066
43,0.17500000000000204,28250916534.560284
44,0.22500000000000187,20090257968.413097
45,0.2750000000000019,14286915780.011082
46,0.3250000000000022,10159947315.064377
47,0.3750000000000022,7225109396.200551
48,0.4250000000000021,5138039024.047318
49,0.4750000000000021,3653847099.7429776
50,0.5250000000000024,2598384046.095401
51,0.5750000000000024,1847805741.9200833
52,0.6250000000000022,1314042112.0594711
53,0.6750000000000023,934463311.317274
54,0.7250000000000025,664530970.6470977
55,0.7750000000000026,472572230.07147044
56,0.8250000000000024,336063362.7312466
57,0.8750000000000024,238986924.29124054
58,0.9250000000000028,169952325.41269994
