,abundance,fit_val
0,-2.975,2.8783792695698453e-92
1,-2.9250000000000003,2.580001894567395e-85
2,-2.8750000000000004,1.2853171846364816e-78
3,-2.8250000000000006,3.5589254089293264e-72
4,-2.7750000000000012,5.477037821786436e-66
5,-2.725000000000001,4.68479807571364e-60
6,-2.6750000000000007,2.2271747580919814e-54
7,-2.6250000000000013,5.8848581303129775e-49
8,-2.575000000000001,8.642432210131123e-44
9,-2.5250000000000017,7.054305251153313e-39
10,-2.475000000000002,3.2003007811514475e-34
11,-2.425000000000002,8.069481479828862e-30
12,-2.375000000000002,1.1308857803876437e-25
13,-2.3250000000000024,8.80866593766371e-22
14,-2.2750000000000026,3.813465477257837e-18
15,-2.2250000000000028,9.175881171586844e-15
16,-2.1750000000000034,1.2271397520967738e-11
17,-2.125000000000003,9.121338048808491e-09
18,-2.0750000000000037,3.7682643414177343e-06
19,-2.0250000000000035,0.0008652516821841945
20,-1.975000000000004,0.11042358083838867
21,-1.925000000000004,7.832483398504233
22,-1.8750000000000042,308.78445032835174
23,-1.825000000000004,6765.9633934571175
24,-1.7750000000000044,82399.03922743136
25,-1.7250000000000043,557741.4667476946
26,-1.6750000000000047,2098273.0543923634
27,-1.6250000000000049,4387421.45967994
28,-1.5750000000000048,5098882.325387611
29,-1.5250000000000052,3293509.3885712414
30,-1.4750000000000054,1182390.9714654286
31,-1.4250000000000056,235929.1409795569
32,-1.3750000000000058,26164.976589391266
33,-1.3250000000000057,1612.788422099608
34,-1.275000000000006,55.252600871652874
35,-1.2250000000000063,1.0520741203762776
36,-1.1750000000000065,0.011134179838261198
37,-1.1250000000000069,6.549202338970504e-05
38,-1.0750000000000068,2.1410995849643702e-07
39,-1.0250000000000072,3.890483778274746e-10
40,-0.9750000000000072,3.9290597462707916e-13
41,-0.9250000000000074,2.2054232027615393e-16
42,-0.8750000000000075,6.880397484422862e-20
43,-0.8250000000000077,1.1930355911163507e-23
44,-0.7750000000000079,1.1497715385646447e-27
45,-0.7250000000000081,6.158684982282985e-32
46,-0.6750000000000083,1.8335075786809105e-36
47,-0.6250000000000084,3.0338612217467164e-41
48,-0.5750000000000086,2.790146422193489e-46
49,-0.5250000000000088,1.4261872888554987e-51
50,-0.475000000000009,4.051766509456789e-57
51,-0.4250000000000092,6.397798265715451e-63
52,-0.3750000000000093,4.523926538350928e-63
53,-0.3250000000000095,3.1988991328577264e-63
54,-0.2750000000000097,2.261963269175465e-63
55,-0.22500000000000986,1.5994495664288637e-63
56,-0.17500000000001004,1.1309816345877331e-63
57,-0.1250000000000102,7.99724783214432e-64
58,-0.07500000000001039,5.6549081729386683e-64
59,-0.02500000000001057,3.998623916072162e-64
60,0.024999999999989253,2.8274540864693352e-64
61,0.07499999999998908,1.9993119580360824e-64
62,0.1249999999999889,1.4137270432346683e-64
63,0.17499999999998872,9.996559790180415e-65
64,0.22499999999998851,7.0686352161733455e-65
65,0.2749999999999884,4.998279895090208e-65
66,0.3249999999999882,3.5343176080866736e-65
67,0.374999999999988,2.4991399475451063e-65
68,0.42499999999998783,1.7671588040433372e-65
69,0.4749999999999877,1.2495699737725532e-65
70,0.5249999999999875,8.835794020216689e-66
71,0.5749999999999873,6.24784986886277e-66
72,0.6249999999999871,4.417897010108346e-66
73,0.6749999999999869,3.123924934431387e-66
74,0.7249999999999868,2.2089485050541747e-66
75,0.7749999999999866,1.5619624672156936e-66
76,0.8249999999999864,1.1044742525270873e-66
77,0.8749999999999862,7.809812336078474e-67
78,0.924999999999986,5.522371262635445e-67
