abundance,num_val
-2.975,0.0
-2.9250000000000003,0.0
-2.8750000000000004,0.0
-2.8250000000000006,0.0
-2.775000000000001,5239.647
-2.725000000000001,5245.892
-2.675000000000001,26192.348
-2.6250000000000013,36690.207
-2.5750000000000015,31462.168
-2.5250000000000017,68152.336
-2.475000000000002,83881.64
-2.425000000000002,246380.88
-2.375000000000002,309290.75
-2.3250000000000024,508615.22
-2.2750000000000026,618964.8
-2.2250000000000028,729102.8
-2.175000000000003,1075670.6
-2.125000000000003,1470569.6
-2.0750000000000033,1886771.5
-2.0250000000000035,2861495.0
-1.9750000000000036,3522546.8
-1.9250000000000038,5579310.0
-1.875000000000004,7776280.0
-1.8250000000000042,8152715.0
-1.7750000000000044,5253547.5
-1.7250000000000045,2924675.0
-1.6750000000000047,1451675.0
-1.6250000000000049,674165.0
-1.575000000000005,406285.0
-1.5250000000000052,294535.0
-1.4750000000000054,219280.0
-1.4250000000000056,160840.0
-1.3750000000000058,197665.0
-1.325000000000006,166085.0
-1.2750000000000061,90845.0
-1.2250000000000063,108205.0
-1.1750000000000065,123655.0
-1.1250000000000067,101590.0
-1.0750000000000068,113745.0
-1.025000000000007,70875.0
-0.9750000000000072,92030.0
-0.9250000000000074,37750.0
-0.8750000000000075,54085.0
-0.8250000000000077,32535.0
-0.7750000000000079,26875.0
-0.7250000000000081,10895.0
-0.6750000000000083,16895.0
-0.6250000000000084,5835.0
-0.5750000000000086,5835.0
-0.5250000000000088,11740.0
-0.47500000000000897,6235.0
-0.42500000000000915,0.0
-0.3750000000000093,6005.0
-0.3250000000000095,6125.0
-0.2750000000000097,14940.0
-0.22500000000000986,6695.0
-0.17500000000001004,7255.0
-0.12500000000001021,12750.0
-0.07500000000001039,10415.0
