abundance,num_val
-2.975,0.0
-2.9250000000000003,0.0
-2.8750000000000004,0.0
-2.8250000000000006,0.0
-2.775000000000001,0.0
-2.725000000000001,0.0
-2.675000000000001,0.0
-2.6250000000000013,0.0
-2.5750000000000015,0.0
-2.5250000000000017,0.0
-2.475000000000002,0.0
-2.425000000000002,41880.32
-2.375000000000002,83760.63
-2.3250000000000024,41880.156
-2.2750000000000026,83761.23
-2.2250000000000028,209401.36
-2.175000000000003,293161.84
-2.125000000000003,670120.4
-2.0750000000000033,1005235.75
-2.0250000000000035,1214755.5
-1.9750000000000036,1718874.0
-1.9250000000000038,4274011.0
-1.875000000000004,7167130.0
-1.8250000000000042,12082655.0
-1.7750000000000044,20733588.0
-1.7250000000000045,27200240.0
-1.6750000000000047,50506604.0
-1.6250000000000049,67421096.0
-1.575000000000005,73183256.0
-1.5250000000000052,77124856.0
-1.4750000000000054,82063360.0
-1.4250000000000056,94912440.0
-1.3750000000000058,137560590.0
-1.325000000000006,172290350.0
-1.2750000000000061,121135600.0
-1.2250000000000063,47308160.0
-1.1750000000000065,14231280.0
-1.1250000000000067,5142080.0
-1.0750000000000068,1106240.0
-1.025000000000007,847920.0
-0.9750000000000072,453040.0
-0.9250000000000074,141280.0
-0.8750000000000075,143120.0
-0.8250000000000077,0.0
-0.7750000000000079,0.0
-0.7250000000000081,61120.0
-0.6750000000000083,45360.0
-0.6250000000000084,46080.0
-0.5750000000000086,68320.0
-0.5250000000000088,0.0
-0.47500000000000897,49520.0
-0.42500000000000915,0.0
-0.3750000000000093,0.0
-0.3250000000000095,0.0
-0.2750000000000097,0.0
-0.22500000000000986,0.0
-0.17500000000001004,0.0
-0.12500000000001021,0.0
-0.07500000000001039,0.0
