abundance,num_val
-1.975,0.0
-1.9249999999999998,0.0
-1.875,0.0
-1.8249999999999997,0.0
-1.775,0.0
-1.7249999999999996,0.0
-1.6749999999999998,0.0
-1.6249999999999996,141345.53
-1.5749999999999997,424089.6
-1.5249999999999995,424055.78
-1.4749999999999996,707095.44
-1.4249999999999994,1414284.2
-1.3749999999999996,1839375.6
-1.3249999999999993,6080552.5
-1.2749999999999995,9770561.0
-1.2249999999999992,14750635.0
-1.1749999999999994,29382204.0
-1.1249999999999991,44670360.0
-1.0749999999999993,81095600.0
-1.024999999999999,165659200.0
-0.9749999999999991,246332720.0
-0.924999999999999,333135740.0
-0.874999999999999,489248160.0
-0.824999999999999,800196900.0
-0.7749999999999989,1297929200.0
-0.7249999999999989,1849609900.0
-0.6749999999999988,2559210200.0
-0.6249999999999988,4785196000.0
-0.5749999999999987,13004391000.0
-0.5249999999999987,35400724000.0
-0.47499999999999865,58344927000.0
-0.4249999999999986,48056422000.0
-0.37499999999999856,39101490000.0
-0.3249999999999985,39357520000.0
-0.27499999999999847,38317343000.0
-0.22499999999999842,34878505000.0
-0.17499999999999838,26031145000.0
-0.12499999999999833,22422118000.0
-0.07499999999999829,24060027000.0
-0.024999999999998246,17767383000.0
0.025000000000001688,13806182000.0
0.07500000000000173,13172777000.0
0.125000000000002,9835643000.0
0.17500000000000204,6252830700.0
0.22500000000000187,4460216300.0
0.2750000000000019,2185216000.0
0.3250000000000022,844144640.0
0.3750000000000022,29081600.0
0.42500000000000204,2990080.0
0.4750000000000021,245760.0
0.5250000000000024,0.0
0.5750000000000024,0.0
0.6250000000000022,0.0
0.6750000000000023,0.0
0.7250000000000025,0.0
0.7750000000000026,0.0
0.8250000000000024,0.0
0.8750000000000024,0.0
0.9250000000000027,0.0
