abundance,num_val
-2.975,0.0
-2.9250000000000003,0.0
-2.8750000000000004,0.0
-2.8250000000000006,0.0
-2.775000000000001,0.0
-2.725000000000001,141345.53
-2.675000000000001,424051.94
-2.6250000000000013,282707.5
-2.5750000000000015,1413466.2
-2.5250000000000017,1554816.9
-2.475000000000002,1837532.5
-2.425000000000002,4099130.5
-2.375000000000002,3957700.0
-2.3250000000000024,4523391.0
-2.2750000000000026,7774475.0
-2.2250000000000028,7491697.5
-2.175000000000003,10884675.0
-2.125000000000003,10885010.0
-2.0750000000000033,14137195.0
-2.0250000000000035,15691665.0
-1.9750000000000036,16965110.0
-1.9250000000000038,21631660.0
-1.875000000000004,22623240.0
-1.8250000000000042,27008550.0
-1.7750000000000044,25737940.0
-1.7250000000000045,29981320.0
-1.6750000000000047,35076580.0
-1.6250000000000049,52339680.0
-1.575000000000005,83038820.0
-1.5250000000000052,187311680.0
-1.4750000000000054,385755900.0
-1.4250000000000056,799825340.0
-1.3750000000000058,1382947100.0
-1.325000000000006,2220205000.0
-1.2750000000000061,2919774700.0
-1.2250000000000063,3494841600.0
-1.1750000000000065,3623147500.0
-1.1250000000000067,3573298000.0
-1.0750000000000068,3914119700.0
-1.025000000000007,4575664600.0
-0.9750000000000072,4282373000.0
-0.9250000000000074,3346593300.0
-0.8750000000000075,2488514600.0
-0.8250000000000077,1621598700.0
-0.7750000000000079,949652500.0
-0.7250000000000081,555432960.0
-0.6750000000000083,346019840.0
-0.6250000000000084,206049280.0
-0.5750000000000086,118036480.0
-0.5250000000000088,76858880.0
-0.47500000000000897,50291200.0
-0.42500000000000915,30942720.0
-0.3750000000000093,19704320.0
-0.3250000000000095,8593920.0
-0.2750000000000097,10032640.0
-0.22500000000000986,8378880.0
-0.17500000000001004,6991360.0
-0.12500000000001021,6694400.0
-0.07500000000001039,5076480.0
-0.02500000000001057,5022720.0
0.024999999999989253,4354560.0
0.07499999999998908,2892800.0
0.1249999999999889,1489920.0
0.17499999999998872,2191360.0
0.22499999999998854,2501120.0
0.27499999999998836,688640.0
0.3249999999999882,1784320.0
0.374999999999988,839680.0
0.42499999999998783,609280.0
0.47499999999998765,1525760.0
0.5249999999999875,599040.0
0.5749999999999873,0.0
0.6249999999999871,0.0
0.6749999999999869,0.0
0.7249999999999868,419840.0
0.7749999999999866,0.0
0.8249999999999864,0.0
0.8749999999999862,0.0
0.9249999999999861,0.0
